"Species","Timestep","GRO","TWD","Temperature","VPD"
"B","2015-01-11T23:00:00Z",0,16.004,4.2363,0.138110317712561
"B","2015-01-12T00:00:00Z",0,15.8302999999999,3.82561,0.119293119648916
"B","2015-01-12T01:00:00Z",0,15.3569000000001,3.898747,0.10772604793445
"B","2015-01-12T02:00:00Z",0,15.4402,3.741222,0.0837505128948525
"B","2015-01-12T03:00:00Z",0,15.4335,4.489464,0.0930715237403575
"B","2015-01-12T04:00:00Z",0,15.3643999999999,4.430567,0.0348592486681715
"B","2015-01-12T05:00:00Z",0,15.4681999999999,4.828102,0.0302843604134363
"B","2015-01-12T06:00:00Z",0,14.1915000000001,5.415154,0.0652393329188573
"B","2015-01-12T07:00:00Z",0,13.1207,5.751105,0.0906318511486933
"B","2015-01-12T08:00:00Z",0,13.2753000000001,5.745481,0.0852520559009682
"B","2015-01-12T09:00:00Z",0,13.0601000000001,5.346176,0.0458769163413846
"B","2015-01-12T10:00:00Z",0,12.2786,5.914199,0.0827888907630892
"B","2015-01-12T11:00:00Z",0,12.6307999999999,6.459726,0.122762719907928
"B","2015-01-12T12:00:00Z",0,13.0594,6.594702,0.128200600058327
"B","2015-01-12T13:00:00Z",0,13.2228999999999,6.965884,0.156855308519195
"B","2015-01-12T14:00:00Z",0,13.0354999999999,6.656564,0.09647760176646
"B","2015-01-12T15:00:00Z",0,13.0969,6.71843,0.0783544319839415
"B","2015-01-12T16:00:00Z",0,13.0996,6.549709,0.0623111685332028
"B","2015-01-12T17:00:00Z",0,12.1814,6.493469,0.036225771595779
"B","2015-01-12T18:00:00Z",0,11.6954,6.667813,0.0442943565324599
"B","2015-01-12T19:00:00Z",0,11.4073000000001,6.746548,0.0367508272822636
"B","2015-01-12T20:00:00Z",0,11.447,6.920891,0.032466958365722
"B","2015-01-12T21:00:00Z",0,10.7878999999999,7.252707,0.0488710791516213
"B","2015-01-12T22:00:00Z",0,10.8350000000001,7.471922,0.0545201953666698
"B","2015-01-12T23:00:00Z",0,10.6088,7.850232,0.0832523777325698
"B","2015-01-13T00:00:00Z",0,10.9287,8.16129,0.0996869389953172
"B","2015-01-13T01:00:00Z",0,10.5947,8.071322,0.0667626685075662
"B","2015-01-13T02:00:00Z",0,10.8975,8.020714,0.044517121043458
"B","2015-01-13T03:00:00Z",0,11.4358000000001,8.037582,0.0300560486521579
"B","2015-01-13T04:00:00Z",0,11.2210999999999,7.666463,0.0188857010055081
"B","2015-01-13T05:00:00Z",0,10.8141,7.246338,0.0215964487852266
"B","2015-01-13T06:00:00Z",0,10.9412999999999,7.349981,0.00779219738668451
